Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0030,G3,1,1.6560706096175404,1572.359,61.11438949471705,654.938,20777.50827612632,61.31792662932105,92.95647486935653
B0030,G3,2,1.7815548749509116,1723.281,61.9990871891876,705.453,22394.189740186186,61.69594530339019,100.0
B0030,G3,3,1.761969227822918,1705.906,61.89071493502735,700.234,22171.89899853812,61.972979096981916,98.90064306166639
B0030,G3,4,1.751755031874225,1697.688,62.214205409958005,694.8439999999999,22044.215628323145,62.163250149302954,98.32731264718929
B0030,G3,5,1.7381688070362076,1686.094,62.31179793095802,688.3130000000001,21891.348508052233,62.28098059956002,97.56470774351537
B0030,G3,6,1.7506745293461339,1678.563,62.29994268441351,693.765,22128.203933318124,62.34039258695982,98.2666632367623
B0030,G3,7,1.7491047649061158,1677.469,62.48134926186261,697.735,22023.904782984893,62.35570825070908,98.1785511913749
B0030,G3,8,1.7252544028765475,1666.093,62.158212651524295,691.297,21758.562798075218,62.34114973001488,96.83981263412302
B0030,G3,9,1.7112621367644252,1654.328,62.11029841216025,683.844,21595.102029996684,62.30985448536418,96.05441633177742
B0030,G3,10,1.6990418392711273,1643.812,62.21537292970592,678.7030000000001,21446.165257518263,62.31965437558553,95.36848194574652
B0030,G3,11,1.7185770039532977,1652.266,62.42078136779365,682.0469999999999,21665.241835480774,62.32920817495922,96.46500526685438
B0030,G3,12,1.70324722921867,1648.672,62.42541404009337,684.484,21500.822362590276,62.3561520664438,95.60453361087745
B0030,G3,13,1.689458044662304,1636.969,62.43136471336018,668.515,21336.612046557588,62.3710347910383,94.83053642727984
B0030,G3,14,1.6756136292719177,1625.187,62.27459158639179,671.2660000000001,21179.39674647576,62.43004334907431,94.05343909589577
B0030,G3,15,1.6718407140871654,1622.016,62.57843700986901,664.8439999999999,21113.62020031774,62.50266186367563,93.84166256081396
B0030,G3,16,1.7233056681204446,1638.422,62.47198799326229,677.062,21696.851525958053,62.540180210050266,96.73042870306917
B0030,G3,17,1.709207290507283,1646.438,62.678287399200066,690.766,21564.75619734698,62.54877836699136,95.93907628325947
B0030,G3,18,1.684001734344571,1634.765,62.48426799373123,674.078,21274.455698928796,62.55380300117234,94.52426967151216
B0030,G3,19,1.66898698813004,1622.016,62.520660259063135,666.453,21097.19838154537,62.58234827430038,93.68148080064202
B0030,G3,20,1.6620689362837142,1616.25,62.837923181745914,658.141,20987.211612719937,62.6086077036946,93.29316540583743
B0030,G3,21,1.6687049625248174,1622.218,62.47596510401283,660.3280000000001,21080.05456976819,62.598594748665874,93.66565049369004
B0030,G3,22,1.652762183550463,1619.656,62.54340291733675,664.2660000000001,20906.169219795513,62.58098833897411,92.77077045387124
B0030,G3,23,1.648481366235244,1605.484,62.542537819338854,655.922,20719.21564206353,62.58866735021351,92.53048499450041
B0030,G3,24,1.6307406443132095,1600.75,62.633169726331985,647.75,20633.890767106,62.56946314997966,91.5346850799722
B0030,G3,25,1.62323023017929,1595.0,62.63885708285674,649.688,20545.877778521557,62.555044042594176,91.11311994944955
B0030,G3,26,1.6541906540394393,1612.422,62.50972828784737,652.985,20775.597879576744,62.525050606191556,92.85095156471218
B0030,G3,27,1.638514396616985,1598.969,62.41430430344205,656.062,20608.74945721402,62.519666222060636,91.97103157780263
B0030,G3,28,1.618847673357618,1592.187,62.71706660837061,647.188,20483.313813498367,62.58663970449692,90.86712377592204
B0030,G3,29,1.6134212267751404,1577.484,62.554566036297686,638.984,20285.302042153176,62.63075190526751,90.5625332938227
B0030,G3,30,1.6066443601761986,1571.547,62.48691429447336,630.6410000000001,20212.065749307134,62.68689125820612,90.18214273194742
B0030,G3,31,1.6138387876938998,1578.484,62.59235284434121,632.891,20282.27227243848,62.70876347348531,90.5859712987155
B0030,G3,32,1.596329501327274,1574.469,62.84622214879507,624.891,20207.161807692337,62.752179757700326,89.60316203402148
B0030,G3,33,1.5890785867406987,1568.281,63.0242156686281,626.7339999999999,20104.936008952165,62.79647072064941,89.19616280607038
B0030,G3,34,1.5805481432309574,1561.422,63.00027240816272,617.5,20002.899295910982,62.820293379276166,88.717342668129
B0030,G3,35,1.5846131054270807,1554.234,62.80130766887856,619.265,19930.500517378296,62.83214242644901,88.94551201914241
B0030,G3,36,1.5936651221220735,1573.734,62.737405296482684,622.828,20173.047496306972,62.83014166593448,89.45360844784446
B0030,G3,37,1.5849874126960888,1566.578,62.57852749153667,613.3589999999999,19946.257795123835,62.812414901499494,88.96652216450875
B0030,G3,38,1.5787064969416462,1550.047,62.84908045214772,615.3290000000001,19858.482464169763,62.77708593691101,88.61396969235345
B0030,G3,39,1.570705516096967,1543.64,62.7284644620379,605.985,19767.12759871337,62.72227857593595,88.16486868754158
B0030,G3,40,1.562780404428482,1536.781,62.69299470731855,607.437,19670.736840383426,62.64611662234125,87.7200262760103
