Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0054,G9,2,1.1665440238116096,2826.0,19.13350840101625,170.313,14761.53444977266,18.908772857455194,100.0
B0054,G9,3,1.1052521456138635,2818.578,19.246439328077983,266.344,14067.089680270987,20.64684781695877,94.74585811194002
B0054,G9,4,1.0960302257185877,2713.812,25.274344894624623,248.5,16423.152503848312,21.69365955550096,93.95532473239865
B0054,G9,5,1.0754450685609742,2786.578,17.912726519981458,422.766,13570.897492067856,22.165203379562897,92.19069718835169
B0054,G9,6,1.0655493528023796,2667.89,25.399130245059563,396.468,16169.941801719016,22.177474595625682,91.34240380579584
B0054,G9,7,1.0568368579972396,2530.172,19.958495728003356,418.297,13599.708684071284,21.846468510170446,90.59554002463544
B0054,G9,8,1.0449064445364842,2446.062,22.3455512044548,527.437,15068.338803984258,21.2881804296783,89.57282564633246
B0054,G9,9,1.0458363976936966,2713.25,18.346440665576743,569.5,13453.118758126975,20.6186056606305,89.65254429717035
B0054,G9,10,1.018187920878015,2676.578,19.776786565302107,463.98400000000004,13208.780661390621,20.080874639790874,87.28242570315946
B0054,G9,11,1.0226409233672233,2394.734,22.520284175103843,565.344,14782.084677390874,19.66391267003968,87.66415175878302
B0054,G9,12,1.03890961861509,2673.0,17.54568061289479,618.016,13108.115099451552,20.11486135774493,89.0587579558736
B0054,G9,13,1.0173250354350074,2619.578,22.730114882559054,581.484,15149.20498276354,20.35969338744946,87.20845631791602
B0054,G9,14,1.033183911994548,2640.016,17.24230903543893,604.328,13071.88061168528,20.59959760241427,88.56793150580671
B0054,G9,15,1.0095232119739597,2621.187,17.67282228813571,525.937,12855.575751639622,20.74326942084416,86.53965828699766
B0054,G9,16,0.9862483259626477,2616.453,24.83365687277193,518.282,15399.183849429204,21.704427053717154,84.54445831715317
B0054,G9,17,1.0080048320000436,2565.109,23.814869897999767,622.859,15308.650761143932,21.582192980120094,86.40949774929632
B0054,G9,18,1.0153387761254196,2532.531,23.286158021770156,628.016,15114.30557133734,21.738947669778966,87.03818762088925
B0054,G9,19,1.0106786853355956,2556.593,22.857688282463826,638.782,14736.262335850333,22.115513362114537,86.63870927333426
B0054,G9,20,1.010409656585336,2577.891,17.0744400013979,611.11,12863.371638113384,22.583537982925087,86.61564724183197
B0054,G9,21,0.9801433323963482,2572.36,25.034160636506623,551.9689999999999,15213.858392380056,23.127298616300948,84.02111813952732
B0054,G9,22,1.1016641723624385,2697.75,23.829313770803374,720.828,15984.486139689112,22.67848407908403,94.43828521471652
B0054,G9,23,1.0826512239001271,2683.406,18.148295901779747,692.672,13981.35378616742,21.602603737065664,92.80843258384985
B0054,G9,24,1.0575008387868343,2646.156,24.240504107723478,717.032,15774.437058405965,21.76674264216566,90.65245864716846
B0054,G9,25,1.0385517331615322,2593.531,22.93935470684112,688.844,15209.918353521127,21.241210340804447,89.02807883479008
B0054,G9,26,1.0073294901291132,2604.125,24.77112444800467,638.484,15356.485445348018,21.171347551783036,86.35160521741196
B0054,G9,27,1.0160400308540347,2588.594,17.39258920543283,586.4060000000001,12934.661595782873,21.543353316069663,87.09830148837311
B0054,G9,28,1.0158319636440951,2579.203,18.305747733025576,611.3910000000001,13082.918337307216,20.652141915416514,87.08046528110681
B0054,G9,29,1.0015383803216271,2555.453,19.849601783840107,624.344,13475.03634185954,20.57291115278276,85.85517219051565
B0054,G9,30,0.9812488615918239,2525.609,23.697887384213885,626.797,15049.97754505235,20.936105955440375,84.1158877472669
B0054,G9,31,0.9987416030110134,2536.172,17.639370990163055,564.812,12890.534650709258,21.046040661312333,85.61542321803576
B0054,G9,32,0.9584014230949642,2536.204,24.855759413239454,555.578,14962.166095621604,21.069603776703374,82.15732998772283
B0054,G9,33,0.9800846133894623,2488.86,22.633573596217214,623.0160000000001,14513.945011472777,21.578437667958344,84.01608455265126
B0054,G9,34,0.9720372198962766,2518.547,18.24210090664387,537.797,12522.000813960212,22.559686262246306,83.32623544889508
B0054,G9,35,0.9693202807518411,2485.766,23.459587106388874,616.64,14474.129023372177,22.180108528496575,83.09333046725898
B0054,G9,36,0.9479786388506265,2506.718,24.87318926454243,552.312,14636.79601213703,21.885891772023058,81.2638545567415
B0054,G9,37,0.9638519569071228,2459.297,22.57895105031832,621.125,14208.449813863199,21.74585134338973,82.62456771736714
B0054,G9,38,0.9682336695484697,2488.734,18.155876160419844,557.641,12541.157045745935,22.44889269375755,83.00018257217818
B0054,G9,39,0.9407020864603765,2491.375,24.745737558953422,559.344,14655.25492056182,21.754856290230993,80.64008449391316
B0054,G9,40,0.9618442077038963,2467.328,20.864500972462256,594.25,13284.90796924394,21.949036995919762,82.4524568358021
B0054,G9,41,0.9332340144199703,2466.125,18.59367691804772,528.625,12155.886269337268,22.15573978074267,79.99989673520307
B0054,G9,42,0.9313454737145217,2459.3129999999946,24.597212846034733,587.8910000000033,14570.517802380757,21.92103666174199,79.83800479911667
B0054,G9,43,0.9976429099116705,2559.125,24.13178710047615,555.031,14946.98417327604,22.23811773225836,85.52123962299638
B0054,G9,44,0.9833315262972037,2534.156,23.612194914633058,627.031,15023.127780566694,22.732861626578813,84.29442063268469
B0054,G9,45,0.9904370062777442,2521.985,18.35582339692624,558.907,12834.927987749887,23.129472042698776,84.90352580450015
B0054,G9,46,0.9499871340436294,2503.172,24.73342335069987,584.047,14823.804786080851,22.904062024941496,81.43602938700984
B0054,G9,47,0.9526027840900876,2474.344,24.172566338551658,619.547,14596.242512212135,23.272467944214874,81.66025153320126
B0054,G9,48,0.8850175175465715,2349.64,23.99040081449467,371.875,13342.030502044834,23.356585685758397,75.86661964585204
B0054,G9,49,0.9937402750241768,2560.688,23.497913584081875,638.828,15164.35959926429,23.46906231310225,85.18669289284023
B0054,G9,50,0.995507330519279,2522.375,22.413638355604547,650.0779999999935,14826.286455136724,23.452100916995384,85.3381707161399
B0054,G9,51,0.975407870968116,2488.719,23.276288269463745,631.672,14774.420438861913,23.48254402789061,83.61517877233915
B0054,G9,52,0.965960558373922,2474.844,23.166415774259068,622.547,14603.148675049892,23.71971727350686,82.80532398749139
B0054,G9,53,0.9573702621688754,2473.875,23.915519230311656,613.453,14568.286406334282,23.144050146826714,82.06893547323898
B0054,G9,54,0.9294756591964932,2495.5,24.7714915843067,571.282,14475.51599978866,23.575562954185074,79.67771813355913
B0054,G9,55,0.9323553879823946,2481.078,24.68396453173386,561.641,14391.282765684628,23.368006585630745,79.92457798000471
B0054,G9,56,0.954568378404969,2460.125,19.020363167421827,541.359,12693.714131609711,23.691446415427983,81.82874875874607
B0054,G9,57,0.9330242104372937,2440.547,24.13873479197664,588.437,14438.997991688804,23.37255537336483,79.98191164605134
B0054,G9,58,0.923294184000959,2449.922,24.815641221382517,533.422,14225.622694607526,22.94136676399202,79.14782169850334
B0054,G9,59,0.9257799164262976,2408.781,23.24485824164149,580.594,14110.006872413334,23.133547595489684,79.3609068778536
B0054,G9,60,0.9162765793280084,2442.547,24.863734259210677,559.75,14173.22750465437,22.77252509157789,78.54624948779319
B0054,G9,61,0.9387011679112469,2420.671,19.187532398616906,515.9839999999999,12504.940781645792,22.35522826338293,80.46855915853904
B0054,G9,62,0.9158990586877171,2409.906,24.608575630578702,563.39,14207.401527712656,22.293017334772625,78.51388717376257
B0054,G9,63,0.9202608990433788,2416.672,18.813867999485474,508.32800000000003,11977.296663445268,22.44088751606357,78.88779851072263
