Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0018,G1,1,1.8550045207910817,3434.891,38.10180309676608,2395.531,23910.381362395405,38.01985870947941,100.0
B0018,G1,2,1.8431955317089987,3425.485,38.14987995994155,2414.25,23821.615153123057,37.918654998588444,99.3633983664338
B0018,G1,3,1.8396018424355423,3410.375,37.5266914843442,2401.735,23791.287213304815,37.83834136289465,99.16966895859797
B0018,G1,4,1.8306736044962053,3404.719,37.06279237079503,2388.562,23683.288238258458,37.77437786355432,98.68836350412234
B0018,G1,5,1.8327002069419656,3417.641,38.2110354381278,2394.187,23754.751697429012,37.72222456172373,98.79761404357093
B0018,G1,6,1.8285288846046388,3411.766,38.17496505957075,2391.5,23721.454603200284,37.67734151855916,98.57274546289774
B0018,G1,7,1.8212011895697924,3399.516,37.64038685475582,2373.812,23570.296867680445,37.63518879521692,98.17772243450524
B0018,G1,8,1.8151700106433282,3388.75,37.37602884738843,2357.75,23480.264469605707,37.591226452853526,97.85259228744275
B0018,G1,9,1.8042980520967649,3380.406,37.28928029078695,2351.344,23405.078789646635,37.4776481363441,97.26650430627024
B0018,G1,10,1.8231002302844226,3404.141,37.52377766578506,2372.687,23640.761088252646,37.427399185159715,98.28009634752517
B0018,G1,11,1.8121253520255494,3396.141,37.72420412562674,2357.547,23521.988426905446,37.38208637569066,97.68846014740458
B0018,G1,12,1.8046916382117766,3384.094,37.41366095304306,2349.156,23357.62390810238,37.283956564890076,97.28772183488542
B0018,G1,13,1.790844349786295,3370.656,36.94724908852665,2320.797,23173.402878460038,37.29424005964109,96.54123910288773
B0018,G1,14,1.783470722841926,3357.797,36.707091312059944,2302.719,23061.336740738647,37.319715789148454,96.14373996680884
B0018,G1,15,1.7809386125310702,3363.015,37.13061214416645,2302.422,23110.14413557762,37.270948521856695,96.00723839592447
B0018,G1,16,1.771209039672698,3357.734,37.686600065941576,2290.766,22996.642267696654,37.18399423503303,95.4827343988009
B0018,G1,17,1.7686303996707076,3344.187,37.633580732302406,2284.688,22896.4884996014,37.07373639370329,95.34372449488482
B0018,G1,18,1.7536304801917124,3339.969,37.15252578645951,2253.844,22694.781557867405,36.95475693804457,94.5351054693852
B0018,G1,19,1.7462197416415093,3327.641,36.78829001793698,2235.563,22564.02059595273,36.830288695127805,94.13560571253055
B0018,G1,20,1.7376647337053737,3312.844,36.541146197392216,2204.828,22516.068085515493,36.7336861096703,93.67442042482638
B0018,G1,21,1.7315166735475835,3302.031,36.372087786130464,2190.266,22362.44891326625,36.6532696940629,93.3429894181155
B0018,G1,22,1.7085949894470602,3305.547,36.52608510498833,2177.687,22126.17943580294,36.58072289263281,92.10732212762565
B0018,G1,23,1.711469957068211,3289.562,36.476252762052624,2167.39,22089.351217821073,36.60015196429046,92.26230652733616
B0018,G1,24,1.7075021373272627,3283.797,36.377208902376694,2145.594,22032.201338557992,36.70783663861748,92.04840841029782
B0018,G1,25,1.7492382064360228,3325.235,36.64000948247426,2216.563,22584.78405340256,36.84822689537057,94.29832579006579
B0018,G1,26,1.7327697147429955,3317.547,37.38165499248184,2193.406,22465.289794165612,37.00477142159566,93.4105386440806
B0018,G1,27,1.7222313328292376,3311.766,37.59824760372582,2181.766,22274.308472179557,37.18285043585333,92.84243318688938
B0018,G1,28,1.711846298984729,3305.218,37.560555155163414,2159.844,22129.823252785412,37.35132256729599,92.28259445182906
B0018,G1,29,1.699267835126687,3295.453,37.52114200586718,2134.344,22012.48787426274,37.47176859691983,91.6045117993578
B0018,G1,30,1.6940366439243106,3287.0,37.21887096740918,2120.812,21874.15910869668,37.59127670646377,91.32250757005568
B0018,G1,31,1.6819027078768087,3276.922,37.33441415744885,2085.094,21710.785635714143,37.6144004060205,90.66838862255429
B0018,G1,32,1.6769770618433686,3268.687,37.7331798444306,2071.844,21641.73072001565,37.58331140452837,90.40285579078848
B0018,G1,33,1.6655229306478936,3260.594,37.84649344841882,2059.547,21488.953963809567,37.5876614983748,89.78538391580942
B0018,G1,34,1.6571924575832084,3258.812,37.670164941661795,2030.3290000000002,21358.672020687525,37.62700017819545,89.33630290434469
B0018,G1,35,1.6482241555294048,3243.422,37.53185198546868,2009.672,21316.86390172482,37.66703865019918,88.85283766459536
B0018,G1,36,1.6387701497987262,3236.515,37.593333753421376,1980.219,21174.044003263123,37.69344319390182,88.34318900203323
B0018,G1,37,1.6276486907262062,3230.734,37.361410110678264,1965.8899999999999,20953.5655338446,37.715548858696,87.74365089051547
B0018,G1,38,1.62215370227252,3222.093,37.899803246715464,1951.172,20946.539534882053,37.656343692233605,87.44742581978934
B0018,G1,39,1.6140066510467586,3220.344,38.03149707759718,1945.797,20827.349493227084,37.58325841347444,87.00823275398015
B0018,G1,40,1.649300642552199,3250.75,37.42220155418978,2053.968,21664.258521913234,37.50725382141459,88.91086916860135
B0018,G1,41,1.649300642552199,3239.344,37.32511174435206,2003.8280000000002,21251.14495325642,37.427327849364524,88.91086916860135
B0018,G1,42,1.63238299185809,3222.25,37.31088262198154,1968.7820000000002,21084.185563100826,37.31730000473683,87.99886865838727
B0018,G1,43,1.6164159719025777,3206.157,37.232346556887364,1938.016,20854.82376340519,37.188624840644735,87.13811496336645
B0018,G1,44,1.6109028378249377,3197.969,36.94850857727268,1912.688,20693.834300449707,37.02048123205857,86.84091169427205
B0018,G1,45,1.6109028378249377,3181.625,37.002663545357386,1882.593,20562.930552192396,36.85150769011019,86.84091169427205
B0018,G1,46,1.7165673917429753,3302.36,36.71025442949399,2216.718,22363.71179937537,36.814806551172296,92.53710017973063
B0018,G1,47,1.7165673917429753,3285.812,36.72807623650589,2173.984,22176.34352288864,36.84371265005413,92.53710017973063
B0018,G1,48,1.6958235570934848,3260.016,36.72959308355185,2133.875,21897.683214469565,36.86230307262258,91.4188368861919
B0018,G1,49,1.6777783190792557,3240.031,36.787462351640364,2087.219,21646.60050780414,36.904360532276016,90.44605014567585
B0018,G1,50,1.6606586897774192,3232.265,36.75689163314213,2051.484,21410.488516389552,36.95807918444103,89.5231613273491
B0018,G1,51,1.6664109274827466,3232.031,37.350157630970955,2070.453,21511.711636278,37.02600594771273,89.83325424846362
B0018,G1,52,1.6468336174407805,3209.5149999999994,37.48126030855565,2032.188,21311.967950119888,37.09141969057754,88.77787622525443
B0018,G1,53,1.6257639928779952,3196.125,37.125443897626305,2004.234,20959.07068733114,37.18507221537736,87.64205017595725
