Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0031,G3,1,1.6666751942525773,1572.359,60.84632469517393,692.25,20658.30321473856,61.11743443892756,90.93311452425186
B0031,G3,2,1.8328583629543174,1723.281,61.81769411336386,771.296,22937.56621951241,61.49845602792795,100.0
B0031,G3,3,1.8139835002945137,1705.906,61.82805706187581,775.9060000000001,22875.96832229534,61.76710351815209,98.97019524032507
B0031,G3,4,1.8044387333514835,1697.688,61.95644236061217,771.0469999999999,22776.477295692002,61.939000992233154,98.4494366734904
B0031,G3,5,1.802147684291295,1686.094,62.099570509363424,765.047,22847.127970561058,62.02977253280429,98.3244379771102
B0031,G3,6,1.7715647509798835,1678.563,62.03750729435005,741.9060000000001,22238.804384039322,62.05504222249866,96.65584568817216
B0031,G3,7,1.8139928165779542,1677.469,61.84294867967338,775.2810000000001,22790.938751174614,62.03043414394942,98.97070353292577
B0031,G3,8,1.8013261041198854,1666.093,61.837947652588504,769.0469999999999,22637.219115572618,61.97157237979011,98.27961290016943
B0031,G3,9,1.7883722583933568,1654.328,61.84646585876763,762.4680000000001,22477.555223212905,61.86753284410007,97.57285639413756
B0031,G3,10,1.7765401657373159,1643.812,61.76013798618494,767.25,22350.933825408956,61.85358888519613,96.9273022752165
B0031,G3,11,1.7856209131823229,1652.266,61.91960614794014,761.0,22414.114763978574,61.822648032786866,97.4227441286923
B0031,G3,12,1.7813634036685941,1648.672,61.86471031425517,763.7810000000001,22418.653281452767,61.812126163422505,97.19045615708568
B0031,G3,13,1.7684898383971241,1636.969,61.77393480386064,758.2189999999999,22264.76513126473,61.809280077863946,96.48807971973132
B0031,G3,14,1.766505238291406,1625.187,61.645390510898466,751.515,22114.829582605827,61.8240088343386,96.37980075252737
B0031,G3,15,1.751740527921767,1622.016,61.88870329111738,755.4689999999999,22058.061766207997,61.80477370871486,95.57424421482304
B0031,G3,16,1.7352349314055016,1638.422,61.98674236534618,727.531,21877.426348430323,61.81335143271083,94.67370564349227
B0031,G3,17,1.7782778274549178,1646.438,61.736554527800706,772.093,22393.91766238963,61.81436550420726,97.0221083853188
B0031,G3,18,1.7649894859707393,1634.765,61.822305205835185,755.75,22228.880619869284,61.78700064379485,96.29710192804082
B0031,G3,19,1.762591283533551,1622.016,61.702657378071684,748.4849999999999,22066.112166701285,61.78912596873881,96.16625698739179
B0031,G3,20,1.744314576121582,1616.25,61.83339482415222,750.734,21974.05435271492,61.82283030329094,95.16908733253044
B0031,G3,21,1.7628373753518478,1622.218,61.71886225058171,753.4839999999999,22051.774767671428,61.81438306323747,96.17968365599154
B0031,G3,22,1.747857930947971,1619.656,61.9456150656118,747.062,22023.75165500608,61.79799408146012,95.36241131751515
B0031,G3,23,1.7441167338864993,1605.484,61.68681561807962,739.4689999999999,21843.02612705162,61.78745695586794,95.15829314138718
B0031,G3,24,1.7268422932817387,1600.75,61.72142337926525,731.5,21763.015571269338,61.778550260189704,94.21580675215431
B0031,G3,25,1.7203093493042265,1595.0,61.922368397426354,733.531,21683.039671850194,61.73873914778556,93.85937201013846
B0031,G3,26,1.7394245516699778,1612.422,61.875049319197814,736.9219999999999,21888.97385322021,61.6975065202157,94.90228960552429
B0031,G3,27,1.7367384416372014,1598.969,61.49120341342234,740.563,21767.621657582145,61.6596703501025,94.75573654462947
B0031,G3,28,1.716963468448543,1592.187,61.70751319442212,731.9849999999999,21654.241052067904,61.653005719306606,93.67682212394375
B0031,G3,29,1.7127773558366357,1577.484,61.49432037699378,723.938,21470.533055716733,61.62556982652759,93.44842953799619
B0031,G3,30,1.7061083466554066,1571.547,61.505904797603456,716.266,21384.76100884784,61.63774593870255,93.08457113431247
B0031,G3,31,1.713732696207521,1578.484,61.58650298757853,729.453,21466.902342154564,61.65036402380187,93.50055251651949
B0031,G3,32,1.7093475797926974,1574.469,61.668030365099106,721.938,21408.99325327695,61.654184336155254,93.26130236476443
B0031,G3,33,1.6901000454115587,1568.281,61.83745125268187,713.2189999999999,21314.493686265443,61.677207911358124,92.21116478893373
B0031,G3,34,1.6946883343387664,1561.422,61.7791359328034,714.9530000000001,21223.56206160895,61.70966107903522,92.46149994957385
B0031,G3,35,1.687010991299212,1554.234,61.63755727730526,716.7660000000001,21132.396711328765,61.728734963690876,92.04262726444287
B0031,G3,36,1.6957069027070075,1573.734,61.76541153453152,710.265,21369.77795676254,61.72625116141413,92.51707262168145
B0031,G3,37,1.687696889615565,1566.578,61.71412204720752,722.75,21295.5049355403,61.69403126829442,92.08004959506135
B0031,G3,38,1.6819617127259294,1550.047,61.46370523914892,714.0939999999999,21090.98445055104,61.623896880421135,91.76714069792261
B0031,G3,39,1.6750033888978846,1543.64,61.45868723262231,704.969,21000.494151401963,61.507669593883726,91.38749740585563
B0031,G3,40,1.6672987794846676,1536.781,61.44540062417477,706.781,20907.316977189977,61.3371710047716,90.9671370785689
