Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0006,G1,1,2.035337591005598,3690.234,39.16298653238707,2676.344,26366.45395818368,39.1901255396125,100.0
B0006,G1,2,2.0251402460314116,3672.344,39.2462026826329,2680.203,26277.752071745745,39.11436643477954,99.49898508143073
B0006,G1,3,2.013326371345464,3651.641,38.999202460252846,2680.687,26163.127331369953,39.048879997424905,98.91854698908898
B0006,G1,4,2.0132846655407413,3631.563,38.843627771866515,2661.109,26030.332352647543,38.99293982783093,98.91649790372313
B0006,G1,5,2.000528337624771,3629.172,38.97798888258284,2639.875,25986.943044345833,38.94581952627996,98.28975529491258
B0006,G1,6,2.0138990759931645,3652.281,38.83989920742278,2625.828,26218.18180548057,38.90679269305434,98.9466850557287
B0006,G1,7,2.013101105626967,3650.828,39.04610837498471,2624.906,26197.26226551974,38.875132928436415,98.907479256665
B0006,G1,8,1.9687898262728398,3572.453,38.87507521022778,2603.735,25607.193177383975,38.850113832708765,96.73038197560734
B0006,G1,9,1.9681661764334244,3550.594,38.7260539826455,2602.438,25458.18482845715,38.822731349165515,96.69974087497759
B0006,G1,10,1.9572307917560536,3551.25,38.98629728904917,2583.015,25433.020763530676,38.83978322945238,96.16246466459876
B0006,G1,11,1.9455991514129352,3530.25,38.65978861919643,2564.172,25299.930071358274,38.8261778083078,95.59098009149795
B0006,G1,12,1.9347505044841131,3491.016,38.84979195732924,2525.25,25028.62272138599,38.8012548409822,95.05796547137973
B0006,G1,13,1.9232799539368028,3470.281,38.75128344015104,2524.953,24883.397448216776,38.87883656505632,94.49439554578115
B0006,G1,14,1.911889930948487,3470.0,38.76853764058789,2505.484,24863.399355874033,38.84796706582355,93.93478209204011
B0006,G1,15,1.9010667141979305,3450.297,38.84686112344348,2467.031,24700.282303734617,38.821803128812306,93.40301690486008
B0006,G1,16,1.8891989948061458,3429.407,38.865889781652804,2464.234,24530.700699009307,38.765420949747075,92.81993331989463
B0006,G1,17,1.878278372248849,3409.484,38.647578733807656,2445.547,24411.347457046366,38.642315441606144,92.2833824005014
B0006,G1,18,1.8675697161520206,3390.422,38.79218188173866,2407.719,24255.499194427714,38.513454845541844,91.75724579573611
B0006,G1,19,1.8675892574453767,3390.281,38.77022223929529,2407.266,24227.367396297326,38.290291970924784,91.75820589657847
B0006,G1,20,1.9575499080884022,3591.734,37.54320599748628,2624.063,25736.304081048685,38.10004682653221,96.17814345585967
B0006,G1,21,1.9575499080884022,3552.297,37.90362577530197,2605.782,25483.601617053027,37.890100968824775,96.17814345585967
B0006,G1,22,1.9458150170787551,3531.578,37.6701605139887,2566.015,25310.29867117441,37.692030309897625,95.6015859814876
B0006,G1,23,1.9242461121680094,3492.907,37.34166959188387,2545.922,25029.49629498581,37.50016868282273,94.5418647339628
B0006,G1,24,1.9459811331421641,3511.594,37.28979017254232,2508.484,25187.95655804582,37.38121888200219,95.60974757905957
B0006,G1,25,1.901407930553079,3431.9370000000054,37.16794481484507,2467.7959999999994,24584.69725919184,37.273800155420524,93.41978151219875
B0006,G1,26,1.878674213680085,3431.125,37.51577848501052,2446.516,24486.677609015303,37.25289512899096,92.3028308415357
B0006,G1,27,1.8683061328264219,3412.406,37.24165964092258,2428.266,24370.040532190695,37.31787358850101,91.79342734506018
B0006,G1,28,1.8560244070082998,3410.688,37.27233216178077,2405.891,24311.82211819241,37.29439375003603,91.19000283836426
B0006,G1,29,1.8451997961855777,3410.718,37.207134503019795,2385.093,23859.813364428912,37.266542156386336,90.65816915777205
B0006,G1,30,1.857228890885317,3392.719,37.49607769896255,2352.407,24217.23061116989,37.28343817813718,91.24918141799353
B0006,G1,31,1.8822317526092551,3470.672,37.250073961181094,2463.86,24816.53005258261,37.278720127518085,92.47761948322794
B0006,G1,32,1.8822317526092551,3414.109,37.39699052067588,2398.468,24392.51317987937,37.27897782218322,92.47761948322794
B0006,G1,33,1.855276687885587,3395.219,37.2852066420257,2360.453,24002.497510107103,37.24798151981105,91.15326597829659
