Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0007,G1,1,1.89105229539079,3690.234,40.59042914535701,2445.469,24697.636703870376,40.662233900590145,100.0
B0007,G1,2,1.880637027686859,3672.344,40.26023408628707,2467.079,24636.076837766315,40.377411750648555,99.44923428456647
B0007,G1,3,1.8806626717011388,3651.641,40.27558633997852,2467.407,24645.64539981293,40.176932108872926,99.45059035569906
B0007,G1,4,1.8807709009833444,3631.563,40.29314715799111,2467.468,24643.51659768098,40.048045220606724,99.45631358622364
B0007,G1,5,1.8794508728285058,3629.172,40.268872630219796,2466.25,24623.82798103446,39.97800133119343,99.38650969142624
B0007,G1,6,1.8807003517117404,3652.281,39.67620802332074,2486.515,24544.05651523405,39.95405068597652,99.45258289766596
B0007,G1,7,1.8799352523566075,3650.828,39.803817662926164,2467.937,24539.809605158778,39.96344353029945,99.41212397661985
B0007,G1,8,1.8815088124038797,3572.453,39.88810476942348,2469.906,24560.29386844775,39.993430109505944,99.49533479268811
B0007,G1,9,1.8696907870385844,3550.594,39.95162250671474,2468.75,24542.34219357826,40.01292321015161,98.87039039563994
B0007,G1,10,1.870052380139199,3551.25,40.052021854718284,2469.032,24539.872431346972,40.03364485899412,98.88951165957833
B0007,G1,11,1.8700442394188577,3530.25,40.1213838436794,2469.5,24527.936194410267,40.008523266374745,98.88908117331621
B0007,G1,12,1.8596518987766364,3491.016,40.174657039770814,2450.157,24476.807396774602,39.993827093932886,98.33952785490447
B0007,G1,13,1.8590746560862206,3470.281,40.016434730174936,2449.781,24591.95036246623,39.898483078953696,98.30900290898825
B0007,G1,14,1.8590084577709232,3470.0,40.16569230743226,2449.766,24566.064377904204,39.73850767496701,98.30550230165662
B0007,G1,15,1.8593622586957048,3450.297,39.46139677634257,2450.204,24468.973897235293,39.65876160565879,98.32421151057929
B0007,G1,16,1.8587355450601035,3429.407,39.5636595172155,2448.031,24335.327549683814,39.565879272297664,98.29107051087615
B0007,G1,17,1.847817291322145,3409.484,39.05020909972532,2429.797,24206.184726609506,39.4665053015365,97.7137065868551
B0007,G1,18,1.8485252916137047,3390.422,39.225347214914876,2430.453,24101.439849324197,39.45337772305634,97.75114607455649
B0007,G1,19,1.848378951850034,3390.281,38.925487998646425,2430.125,24088.968975433414,39.45445383336214,97.74340753850292
B0007,G1,20,1.8807805437609766,3591.734,39.7376718480094,2490.234,24689.744902290055,39.435341916985145,99.45682350219242
B0007,G1,21,1.8814721597443598,3552.297,40.03374471896789,2491.359,24710.725708273774,39.423694800593495,99.49339657767368
B0007,G1,22,1.8810954313244785,3531.578,39.359447242364645,2490.797,24577.424753553358,39.40735196882696,99.4734749488113
B0007,G1,23,1.8710089649779995,3492.907,39.454159451189874,2472.047,24745.48892750997,39.33266627194609,98.94009644991608
B0007,G1,24,1.8701995151941375,3511.594,39.641748274009444,2489.0,24599.87739331458,39.20345017841176,98.89729225111972
B0007,G1,25,1.8706715362800985,3431.9370000000054,38.86906912217273,2470.4069999999974,24379.875511455815,39.02541218904902,98.92225301434723
B0007,G1,26,1.8596124644020169,3431.125,38.5613516814449,2469.906,24356.111523442363,38.897070088543074,98.33744254109715
B0007,G1,27,1.860033909718346,3412.406,38.68010761281634,2451.265,24242.145673358937,38.72689748313816,98.35972882674649
B0007,G1,28,1.8591653109160768,3410.688,38.34928012099325,2449.172,24215.753365779474,38.651005942277756,98.31379679174215
B0007,G1,29,1.8481398178778288,3410.718,38.53735779772113,2448.968,24204.741859208,38.59629330672205,97.73076198804469
B0007,G1,30,1.849201702126164,3392.719,38.34428116715431,2432.422,24092.146004410926,38.55822340666076,97.78691507545129
B0007,G1,31,1.8834677437950846,3470.672,38.95965174080089,2464.219,24619.385998969818,38.59692739811644,99.59892428071969
B0007,G1,32,1.8628211117905844,3414.109,39.053875772291974,2445.188,24259.02292361526,38.68785017877356,98.50711777410832
B0007,G1,33,1.852085039652352,3395.219,38.699551697978606,2435.391,24116.89984124844,38.71729598392007,97.93938772431541
B0007,G1,34,1.8469504648208708,3386.0,38.6052414906155,2426.219,24022.18761110791,38.68930629671564,97.66786827220949
B0007,G1,35,1.836828431169018,3368.187,38.42604747702835,2408.281,23898.517920658953,38.70130493062241,97.13260895248978
B0007,G1,36,1.8371619619672275,3368.266,39.0468968949422,2398.5,23904.390973111575,38.74764853730297,97.15024626474299
B0007,G1,37,1.8316722583718854,3358.719,38.836764958613884,2388.875,23813.138982571352,38.80476439076128,96.85994738677316
B0007,G1,38,1.8211470951317783,3339.5,38.49981470604549,2379.344,23688.888532414876,38.80762719572538,96.30337032828774
B0007,G1,39,1.816506091511515,3331.265,38.582340147970775,2370.407,23611.707872606392,38.86309327484362,96.0579512231908
B0007,G1,40,1.8113815601504555,3321.188,38.787499833494046,2360.672,23554.34404434198,38.90565294576567,95.78696287593303
B0007,G1,41,1.8116056333939583,3321.844,39.31221126031847,2360.75,23558.380363793283,38.72248123261469,95.79881200586186
B0007,G1,42,1.8060548955557403,3311.828,39.40567993360536,2341.578,23489.888188423796,38.70831129255582,95.50528559986307
B0007,G1,43,1.8132041826994056,3327.391,38.80826089286066,2350.297,23594.036119807784,38.78283567084522,95.8833442691601
B0007,G1,44,1.8062641938283535,3312.078,38.6112528181758,2342.422,23471.69687000814,38.95046955713164,95.5163534203101
B0007,G1,45,1.7958310249900458,3293.172,38.569726951286874,2323.094,23312.582300054608,39.112923413397844,94.96464108196085
B0007,G1,46,1.7858852600390451,3275.328,38.34572083526661,2313.797,23193.402583202052,39.20312133765185,94.43870295876657
