Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0053,G9,1,1.0691417886194299,2349.64,19.02185891684059,306.265,14557.227053175247,18.642274569439124,92.64075842474391
B0053,G9,2,1.1540727934432229,2560.688,18.304754041202315,604.938,16004.019732361587,18.74660310848187,100.0
B0053,G9,3,1.1501525413826983,2522.375,19.33942752368694,606.016,15762.81736343314,18.90896890233323,99.66031154336214
B0053,G9,4,1.1305863853936766,2488.719,18.729143210051177,587.281,15575.990298978748,19.114858983905343,97.96491103654964
B0053,G9,5,1.121790272357562,2474.844,18.709411575172346,578.047,15461.305663598308,19.349760386110358,97.2027309482494
B0053,G9,6,1.1135982401443856,2473.875,18.63570596513145,568.9839999999999,15440.708965449525,19.599160141860423,96.49289424993029
B0053,G9,7,1.0864654057095062,2495.5,21.292305794774187,547.875,15455.510174401561,19.848545284067676,94.14184372789802
B0053,G9,8,1.0647493568993147,2481.078,21.011599594200046,494.34399999999994,15352.77651225039,20.083402845644386,92.26015576734912
B0053,G9,9,1.0809288094959644,2460.125,20.939938897683515,507.657,15227.083284696422,20.248294651302007,93.66209962120062
B0053,G9,10,1.0852752041846463,2440.547,19.283836838998095,543.125,15177.455196784247,20.460512214474825,94.03871318607935
B0053,G9,11,1.0504799933740894,2449.922,21.101391697483887,476.78099999999995,15147.72452520998,20.48323704185769,91.02372045700339
B0053,G9,12,1.0853550177054305,2408.781,18.64340722345076,568.047,14998.345224225877,20.464422147185598,94.04562899946978
B0053,G9,13,1.0508395690790722,2442.547,21.313677971413888,524.25,15091.758754758646,20.562067322322008,91.05487756485878
B0053,G9,14,1.060906788333118,2420.671,20.92811979857166,481.68799999999993,14952.76540036606,20.248380241661025,91.92719855806146
B0053,G9,15,1.070582461063814,2409.906,19.930786955410536,562.172,14965.042930773368,20.251631854699163,92.7655921832875
B0053,G9,16,1.024036665663697,2416.672,21.0220574646762,450.766,14900.712660333105,20.36811385266248,88.73241544915396
B0053,G9,17,1.0670957253433857,2395.75,19.091622529647232,544.235,14860.556623508615,20.445985512267324,92.46346776442606
B0053,G9,18,1.0279237850447498,2410.688,21.30570494347084,508.828,14869.68399014313,20.348977601045846,89.06923297081613
B0053,G9,19,1.0325426399701008,2402.125,21.068855242444318,419.421,14780.54075664634,20.552656307083964,89.469455118985
B0053,G9,20,1.055948784653705,2355.265,18.637551931380408,525.985,14629.586666517218,20.34360680296824,91.49758929012086
B0053,G9,21,1.0445313831308718,2396.719,21.229882941943842,525.953,14804.346500683372,20.520598521875996,90.50827548013416
B0053,G9,22,1.035313906812183,2442.344,20.949809700571592,409.781,15025.307118538545,20.548562132019352,89.70958441220004
B0053,G9,23,1.076341053101982,2444.703,20.122996890408825,540.172,15133.820099427732,20.61016716427304,93.26457214979264
B0053,G9,24,1.0352223140423542,2412.25,20.906313087706064,434.329,14872.90000895422,20.663647041529806,89.70164793103964
B0053,G9,25,1.0514287056908256,2403.234,21.200762542996532,544.328,14854.774937752558,20.57890265118734,91.1059260442182
B0053,G9,26,1.060332934638968,2361.047,20.01669492389786,499.453,14611.27774159626,20.64559286895205,91.87747433811535
B0053,G9,27,1.0236966462748538,2392.468,21.300888549752415,510.984,14731.163734575175,20.905543941549507,88.70295288918591
B0053,G9,28,1.0465884668750887,2373.89,19.859103950325803,524.703,14678.982874536356,20.852437713256315,90.68652106012738
B0053,G9,29,1.0031121684812232,2383.234,21.371062787995548,489.781,14659.493149521779,20.847366984654983,86.91931515761648
B0053,G9,30,1.0461578935615607,2342.453,20.121473725568496,481.65599999999995,14441.674240023709,20.691590758358345,90.6492120345638
B0053,G9,31,1.0156263513525605,2359.296,21.375504791399432,505.312,14542.945791802442,20.622787565914486,88.00366468413124
B0053,G9,32,1.0250054893129452,2345.453,20.75519907919811,423.79699999999997,14404.365498653278,20.4151596178793,88.81636367622876
B0053,G9,33,0.9801331625592913,2360.172,21.495108529574846,458.875,14464.113233149023,20.366845992301904,84.92819240933879
B0053,G9,34,1.036777776420363,2315.407,19.650976156235696,486.578,14310.216224401429,20.39043053438557,89.83642819679463
B0053,G9,35,1.026830062058722,2322.156,18.85601423191303,522.859,14352.677428529194,20.23040548831833,88.97446226031661
B0053,G9,36,1.0150379662805102,2327.1570000000065,19.66943680638515,511.782,14368.339198124715,20.078115253798423,87.95268132542172
B0053,G9,37,0.9904614739486177,2335.0,21.138845685984403,476.188,14344.35192935999,20.230384068937052,85.82313694386087
B0053,G9,38,1.0145765174582757,2329.375,19.288047919779906,490.172,14346.588017342141,20.008726781932353,87.91269694793216
B0053,G9,39,0.9811308944080389,2333.875,21.3268013324968,465.953,14316.919536113744,20.216592503017793,85.0146455216915
B0053,G9,40,1.0041687429386437,2317.453,20.84260661100648,431.969,14192.965933903513,20.183248087466396,87.01086696123089
B0053,G9,41,1.007820487960787,2295.109,18.56010936417985,506.391,14158.140318140724,20.28008693587634,87.32728937781418
B0053,G9,42,0.982454133084564,2326.657,21.59240098021019,479.953,14263.342594957172,20.346643146633863,85.12930368572093
B0053,G9,43,1.1096775355538027,2479.297,20.679962323191948,421.578,15302.815734149946,20.25472820408922,96.1531665817227
B0053,G9,44,1.1136801589914762,2463.578,18.987480522594797,547.891,15315.730677750864,20.37486097457813,96.4999924891017
B0053,G9,45,1.0385009100572404,2458.812,21.621996984314368,437.89099999999996,15164.614976423883,20.530199992262737,89.98573711791879
B0053,G9,46,1.0768815902180078,2400.672,18.924551076482224,550.078,14917.558291049552,20.72431139604592,93.31140950000979
B0053,G9,47,1.0721705505837382,2396.407,20.978900321002104,440.704,14796.701833404597,20.95251706363971,92.90319957936744
B0053,G9,48,1.0124588999851116,2392.375,21.79016577987201,429.671,14737.864624207325,20.96738714735248,87.72920614170269
B0053,G9,49,1.0279944857549583,2373.687,21.259687238039497,427.562,14597.900850204416,20.96887200037101,89.0753591623883
B0053,G9,50,1.0304147279049998,2385.922,22.11367611975276,504.109,14713.490820657316,20.950560604898175,89.28507228999963
B0053,G9,51,1.0556163273995052,2345.0,20.512663513524156,506.312,14492.850565194902,20.9240348650726,91.46878198644916
B0053,G9,52,1.0011115418162628,2363.047000000006,21.838243278861643,469.281,14552.672181681573,20.900876685033044,86.74596156360346
B0053,G9,53,1.0466839215498662,2316.687,19.19841243068418,521.75,14368.373831555084,20.89266796891827,90.69479217398778
B0053,G9,54,1.047181656018543,2322.0,19.947938817320452,512.765,14362.195260228207,20.91099062086704,90.73792068992755
B0053,G9,55,1.0102740078425778,2357.687,22.111677092018486,473.468,14510.966456564303,20.967426545018114,87.53988600912984
