Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0056,G9,2,1.3443555553017368,2826.0,14.09017680302044,142.016,15693.403985210489,14.370846795850715,100.0
B0056,G9,3,1.317502710734752,2818.578,14.9073664521439,361.188,15506.375484652737,14.349565425318515,98.0025489193625
B0056,G9,4,1.2973654679476911,2713.812,14.04619289990165,562.906,15362.12183787667,14.32396563106591,96.50463843670443
B0056,G9,5,1.263960414854898,2786.578,14.458798502682042,528.36,14994.83852990009,14.296017644147529,94.01980077890968
B0056,G9,6,1.2589496187032136,2667.89,13.79068771013097,666.703,14981.939540286556,14.267691695617996,93.64707228964036
B0056,G9,7,1.2806197690202599,2530.172,14.881216824496482,671.032,15194.45639178776,14.240958016531936,95.25900822664643
B0056,G9,8,1.2572786868607095,2446.062,14.283153326557814,722.5,14969.388070611776,14.217786837943978,93.52277988530474
B0056,G9,9,1.2226260041048898,2713.25,13.246258812265461,746.359,14635.090519437885,14.20014839090883,90.9451371910666
B0056,G9,10,1.2292772249257495,2676.578,14.784638313108044,671.219,14654.00310132149,14.118480976513812,91.43988880604148
B0056,G9,11,1.2275780135689456,2394.734,13.967206000860527,763.812,14667.22693053404,14.17343649060551,91.31349282767826
B0056,G9,12,1.2133872888296768,2673.0,14.101837412639979,687.641,14513.407583159322,14.240163257302452,90.25791458550081
B0056,G9,13,1.230223614493081,2619.578,15.014735099158155,762.063,14682.533294533714,14.405729123457602,91.51028607286565
B0056,G9,14,1.1927530108462678,2640.016,13.814334631047263,695.063,14307.389149828734,14.348026853512252,88.72303209834676
B0056,G9,15,1.1867106635987799,2621.187,14.167557089207039,616.797,14222.201385275339,14.499014709056773,88.27357159486175
B0056,G9,16,1.1914875140242167,2616.453,14.498480751440637,660.75,14240.836677775267,14.564311358262852,88.62889801179054
B0056,G9,17,1.214178606017816,2565.109,14.957470899011563,776.078,14490.780069381068,14.472153123242467,90.31677678047731
B0056,G9,18,1.2094387558721402,2532.531,15.001521036754518,795.156,14464.524497678922,14.398004308480699,89.96420263244161
B0056,G9,19,1.207072299940321,2556.593,14.338173356663557,803.484,14445.35669341839,14.206993328959907,89.7881736107675
B0056,G9,20,1.162961249391913,2577.891,13.436612124692124,704.125,13977.963219468626,14.119438803897943,86.50696944015601
